instance,source,set,domain,cnf_sha256,solver,status,untimed_wall_ms,timing_valid,pool_workers
uf200-028.cnf,SATLIB,uf200,random_control,cf04c3ef6a63d3df36ede9980f9b611486156986f80789853b70e7784fea67fb,kissat,UNKNOWN,37.203326,False,8
uf200-029.cnf,SATLIB,uf200,random_control,5ffbc7d9c5b76061365ef01fe2c6671d40f4485eec52d9d2743d777180f867dc,kissat,UNKNOWN,38.443715,False,8
uf200-03.cnf,SATLIB,uf200,random_control,9ac541b05e1984675d80ed1498470a6222c8ce9b8c193bf877a1e528a54967a8,kissat,UNKNOWN,35.487976,False,8
uf200-030.cnf,SATLIB,uf200,random_control,cb9c0c7214a21c969deb2656de783770ffe16f5fbdc453000dbbf8cd970f0b80,kissat,UNKNOWN,35.632091,False,8
uf200-031.cnf,SATLIB,uf200,random_control,a542ea9207023b8ec76bd1394884a6b782a5bcecc4a9ff0b897e606b335c1307,kissat,UNKNOWN,34.687311,False,8
uf200-032.cnf,SATLIB,uf200,random_control,370c6e744d63c4ee58417f472052cbc063d70b5ce6d9d05b131903ebe527a0a6,kissat,UNKNOWN,35.759418,False,8
uf200-033.cnf,SATLIB,uf200,random_control,b452f942a24675cd84a07b9cdca0d924902f3f817d63f81642638b584bf7e86a,kissat,UNKNOWN,37.442637,False,8
uf200-034.cnf,SATLIB,uf200,random_control,ce7280194f031a2cd18b3cb54362d6ecfb7590853765aa14cd4cfac047bdb6bb,kissat,UNKNOWN,35.648449,False,8
uf200-035.cnf,SATLIB,uf200,random_control,21e31f90fcbd8113972f7d29426c632b9619d327757ca737b660604ee4208a6f,kissat,UNKNOWN,34.699402,False,8
uf200-036.cnf,SATLIB,uf200,random_control,75fc61dfef9defbd7703ac67817be8ede6a860f3ec79d96af04e2874c4040e3b,kissat,UNKNOWN,34.943694,False,8
uf200-037.cnf,SATLIB,uf200,random_control,18a57fff9c121f3bbb7b75c0520fca37e598e2b527819769f1e0d93e0bd17d91,kissat,UNKNOWN,34.932449,False,8
uf200-038.cnf,SATLIB,uf200,random_control,89998b7a5006fcd2253bc6d4cc1ae18b3149f93f003140c6e27b231823381936,kissat,UNKNOWN,36.431372,False,8
uf200-039.cnf,SATLIB,uf200,random_control,7ed259487fadb1aa6317a9e016fad69128e9d45418e6a525cd7648c947cc99d4,kissat,UNKNOWN,35.038344,False,8
uf200-04.cnf,SATLIB,uf200,random_control,6f6ad046df30422731eeb16aa69c9f056d21bb87749d033a4084ce965aced747,kissat,UNKNOWN,34.486872,False,8
uf200-040.cnf,SATLIB,uf200,random_control,0aa72653c0203750ab5b6149a36185700716a79bc2df888ff3015274fc61c9e7,kissat,UNKNOWN,17.942993,False,8
uf200-041.cnf,SATLIB,uf200,random_control,bc55da22a74e4ac41176b7bca8a8c420196acccb5d8fecd3ff4738c824dc0d1f,kissat,UNKNOWN,34.976453,False,8
uf200-042.cnf,SATLIB,uf200,random_control,7b4530eaf75f339216704823d15f92ed9e9419f43c54e3266bb48e3503d05a4a,kissat,UNKNOWN,18.98694,False,8
uf200-043.cnf,SATLIB,uf200,random_control,79453abac59d199c69cc6a65312de91896bebe587ef59515023f0114f21a1bb2,kissat,UNKNOWN,34.814392,False,8
uf200-044.cnf,SATLIB,uf200,random_control,83c348d01d52a879b31c69ec3789415cc60667876e2b6fb6445472911923adc9,kissat,UNKNOWN,18.090824,False,8
uf200-045.cnf,SATLIB,uf200,random_control,875d0d1cb2bdfd645a158876ec826b65f2239fedefd242266bf42493372df9d4,kissat,UNKNOWN,34.609262,False,8
uf200-046.cnf,SATLIB,uf200,random_control,4c8de4ca3641c44d6aa7adcd5f8cb74a3b25c5bdce66ba88b81dcc09b452338d,kissat,UNKNOWN,34.588733,False,8
uf200-047.cnf,SATLIB,uf200,random_control,cd1c5726d404ef3579b526c67497e76c3ebb7d1693b4af60e301d7e35e06e7e3,kissat,UNKNOWN,35.548586,False,8
uf200-048.cnf,SATLIB,uf200,random_control,fee3a8d9a9015ceb04ad7ff596dc0b708f8cdc80f8416d8291ebe0f9aae464bc,kissat,UNKNOWN,18.493569,False,8
uf200-049.cnf,SATLIB,uf200,random_control,90281819cba523397a70bba77bc2bc42e24c732e5a54a0bede3f0183496840be,kissat,UNKNOWN,34.890302,False,8
uf200-05.cnf,SATLIB,uf200,random_control,180b926d062abf529e4670470a87ac68305f363e3b10e12c0d6bb144cb2c9240,kissat,UNKNOWN,35.134002,False,8
uf200-050.cnf,SATLIB,uf200,random_control,1cf5d95af0d9bc3e79dcfac89eca6c156ed3329511a391e216b5571e8b2bdf6f,kissat,UNKNOWN,35.068649,False,8
uf200-051.cnf,SATLIB,uf200,random_control,5715c99304a55357d05e1399ddb5b07ab1fa50422de77599e92d0c8b29480fa0,kissat,UNKNOWN,34.572871,False,8
uf200-052.cnf,SATLIB,uf200,random_control,42280614473ac510d208bfaaffa37440e5b9e4f650ab35ab7c444c940e5836f0,kissat,UNKNOWN,18.064824,False,8
uf200-053.cnf,SATLIB,uf200,random_control,c2b0dd1fc2cadce3145ab361e78a6170a0f7c3353800994c41271a454fab12b1,kissat,UNKNOWN,34.090362,False,8
uf200-054.cnf,SATLIB,uf200,random_control,421464f1dcffe08461c8d24190968795ee18a94d5ea01660074cae03c7ae2f70,kissat,UNKNOWN,34.476914,False,8
uf200-055.cnf,SATLIB,uf200,random_control,d875673002982336d93e79e85c1c04d1b0302da7143192b41be67c753d490c09,kissat,UNKNOWN,37.512691,False,8
uf200-056.cnf,SATLIB,uf200,random_control,9acaa8488dbafc7942a9e7ab566acfe719e8e61751ef4ad0a5570d00a7aee562,kissat,UNKNOWN,20.19507,False,8
uf200-057.cnf,SATLIB,uf200,random_control,70f7d21ca0b3203d214a5ccb41f9a7793ff5be2fd9cb556990464bf484dd34a7,kissat,UNKNOWN,34.718819,False,8
uf200-058.cnf,SATLIB,uf200,random_control,a09735ddd5499172d97f8180c284cbbf5a74b277f79c5077bc8db5ae194e1eb2,kissat,UNKNOWN,35.225054,False,8
uf200-059.cnf,SATLIB,uf200,random_control,61e54eca5637eb5048004dba3a2324adf9f386ed7bc0ea6788131a503269f352,kissat,UNKNOWN,34.702583,False,8
uf200-06.cnf,SATLIB,uf200,random_control,7bf03d878acce98100b6eeb0d31918de72710c984111bd67cc75c24ad93a3ca3,kissat,UNKNOWN,34.743006,False,8
uf200-060.cnf,SATLIB,uf200,random_control,d0853f93c009354c5537d274ec189d7950469a4d303edf45bd84538ab9bbf9b1,kissat,UNKNOWN,36.961077,False,8
uf200-061.cnf,SATLIB,uf200,random_control,c9c1da59903a9a3254af4c64fe66d92a449e78127236b0de64dceb80d908954c,kissat,UNKNOWN,34.917935,False,8
uf200-062.cnf,SATLIB,uf200,random_control,00977c4fb171d4533c0db1f320261584d3d25f43d04fc161f76ccdb8ec2b85c2,kissat,UNKNOWN,34.683728,False,8
uf200-063.cnf,SATLIB,uf200,random_control,91f21fdadb7a929e88fa813855bbb588b9c1cdfc7a055f96c40c456c2ee8e022,kissat,UNKNOWN,18.498869,False,8
uf200-064.cnf,SATLIB,uf200,random_control,1d5d8f27fee9940c5aae27daf692d7fa3259d3748a9a56e08d4597602dc745f4,kissat,UNKNOWN,34.487927,False,8
uf200-065.cnf,SATLIB,uf200,random_control,156478c2ac02d3b245b72501ee4faab79b0078321d2537066e6a1848ff2031cc,kissat,UNKNOWN,34.612667,False,8
uf200-066.cnf,SATLIB,uf200,random_control,fbd8003f4eb88c99ac77a2458fd6f435cc5766d9bc69acd6d997fce5de36b297,kissat,UNKNOWN,35.022504,False,8
uf200-067.cnf,SATLIB,uf200,random_control,7d2849e0d7de344ea8f8dd4b6425f66095f420faea3d71fd3ec2edb810833465,kissat,UNKNOWN,35.572672,False,8
uf200-068.cnf,SATLIB,uf200,random_control,6d3494505873a4feabd9519073b18d44641c5222633f0430537e2e2f9bafb888,kissat,UNKNOWN,18.750687,False,8
uf200-069.cnf,SATLIB,uf200,random_control,0ab38df19982d103d7e9c3a5ed5bf1723278b4b5694abef6239d9a115741978f,kissat,UNKNOWN,36.205209,False,8
uf200-07.cnf,SATLIB,uf200,random_control,16a58504b7b44975dfed1f1c7307143a8c2b58c65abc4eaac7fb453a88d69760,kissat,UNKNOWN,34.430448,False,8
uf200-070.cnf,SATLIB,uf200,random_control,a00b1b5d289bbd92381f28a6f531509d2a1afb3b1045842e4ea074390816df4d,kissat,UNKNOWN,34.630033,False,8
uf200-071.cnf,SATLIB,uf200,random_control,3165db94bd8b58fbf1b2d38b6cb36916fe62c0f5418feb4a644f46eee97f6f5e,kissat,UNKNOWN,35.486429,False,8
uf200-072.cnf,SATLIB,uf200,random_control,c47c11d3dbcc6f439995df2216e843f7bee8311debcc7c448687407ab4e82c79,kissat,UNKNOWN,18.357437,False,8
uf200-073.cnf,SATLIB,uf200,random_control,2ce98bbc03eecf8a7e9721bea2da6d89c9d2d50db234fe0cd8b241377598816c,kissat,UNKNOWN,35.247579,False,8
uf200-074.cnf,SATLIB,uf200,random_control,dc2f2cbe2d7587b70449f1fddb55dda8a3ce1323d012ec9a7f7a04587daae407,kissat,UNKNOWN,34.901714,False,8
uf200-075.cnf,SATLIB,uf200,random_control,a2725e83b8024983563de9a939ccd8687c05162ebf3da4554669b5f8cfaa77c2,kissat,UNKNOWN,19.030887,False,8
uf200-076.cnf,SATLIB,uf200,random_control,8e9682170a9838b5c8d5ee36b9e5f7b5b61fda01216076a9f3ecc02f3a699d34,kissat,UNKNOWN,36.043282,False,8
uf200-077.cnf,SATLIB,uf200,random_control,21034cb3f7041296c17c446d0e692e97dbbd10b760ef2b87fe3fc9fbb9306e18,kissat,UNKNOWN,18.678884,False,8
uf200-078.cnf,SATLIB,uf200,random_control,d5a8187208117acdebd0aaae234c95dadf1c7961a22a4496dd5ed3092a553931,kissat,UNKNOWN,35.444467,False,8
uf200-079.cnf,SATLIB,uf200,random_control,ab3719377c73402f6d94d5574abcbcf228dbeba7df9250b04ad9fe08d7225223,kissat,UNKNOWN,45.115941,False,8
uf200-08.cnf,SATLIB,uf200,random_control,6b264de53e61ad8e3f23df5f9d93c5247de08208cb40abc83b91aa57b229dc91,kissat,UNKNOWN,36.078929,False,8
uf200-080.cnf,SATLIB,uf200,random_control,9e2fedc1caf3137087d29495c91d4b604a5ffe64c47ad1c8c2ff7949182401cc,kissat,UNKNOWN,37.186566,False,8
uf200-081.cnf,SATLIB,uf200,random_control,2dbfb7e7143d428182b7fb6797af41a8b6dd87b063f315c59604ad8620b1d6b8,kissat,UNKNOWN,68.039711,False,8
uf200-082.cnf,SATLIB,uf200,random_control,050c53924c787350d1f8f23549ed39ec9a76c3d4775205c236d80057dd270d6e,kissat,UNKNOWN,36.923817,False,8
uf200-083.cnf,SATLIB,uf200,random_control,6862b8ea731b16a7ba7f96128c50dff50944e66f0c2cc246fa063315da77d8eb,kissat,UNKNOWN,38.847159,False,8
uf200-084.cnf,SATLIB,uf200,random_control,fb075d0b99906b02fd52baa1c2fd6b9a6d9406743b43f776868babf347d2d3e0,kissat,UNKNOWN,39.077331,False,8
uf200-085.cnf,SATLIB,uf200,random_control,ae056a036fb944c77de0049dd7e241cb341a9af2cf1d072e053e8166b06b83fc,kissat,UNKNOWN,39.836773,False,8
uf200-086.cnf,SATLIB,uf200,random_control,5b6273ab1beb807e904a39d6267e7a102b8559f63b3fd88b16dfe6a2ee7eb4da,kissat,UNKNOWN,34.665032,False,8
uf200-087.cnf,SATLIB,uf200,random_control,7139e24aadbbc96e64ceddb2096b071b541adced839b423f767c4020e11d43c3,kissat,UNKNOWN,19.532022,False,8
uf200-088.cnf,SATLIB,uf200,random_control,49a71c43116bfe48b95e5afa4988b28d065f89517efbfd5982b3d15aa95cf36a,kissat,UNKNOWN,36.488842,False,8
uf200-089.cnf,SATLIB,uf200,random_control,e3ecff43e9769e248cbffde5b57368e96b2c31eec5d515509ed1d9c5d8616ffa,kissat,UNKNOWN,35.824822,False,8
uf200-09.cnf,SATLIB,uf200,random_control,41108e5396c38ebd2b019d8c32523791e3cf6a5e59b2a2dbc1e6629e4068e54e,kissat,UNKNOWN,37.155208,False,8
uf200-090.cnf,SATLIB,uf200,random_control,67ffe2ecd4123ee1b183581e7af682b961f3dcf0ea9fd665a1ef923ed5e659f9,kissat,UNKNOWN,34.768475,False,8
uf200-091.cnf,SATLIB,uf200,random_control,3852c0581d1ab380ff31588ad08969dea8d247d8e43b21757a65275459b724f6,kissat,UNKNOWN,18.273742,False,8
uf200-092.cnf,SATLIB,uf200,random_control,8ec9e14b8489d884c5e961411b190ff47b13a10f72ce0fdf54d45d4dc66e7f63,kissat,UNKNOWN,34.8191,False,8
uf200-093.cnf,SATLIB,uf200,random_control,70e9ae3d7906910ae9fd43fbfc94ce699c45f103bf454a4ddc8cbc5ebe6449b4,kissat,UNKNOWN,19.906692,False,8
uf200-094.cnf,SATLIB,uf200,random_control,291f8b3cb2d58c58984eaa89b9b82e9c501f90551358292a5962316063b7e2bb,kissat,UNKNOWN,35.544196,False,8
uf200-095.cnf,SATLIB,uf200,random_control,f028a26d71b4f6b8ec5ab88c042790cbdeedab5f7bf7d1560bcc8cf33df565cd,kissat,UNKNOWN,34.905254,False,8
uf200-096.cnf,SATLIB,uf200,random_control,ab4a574659c8a8eb121477c73172faf49eea5bb465dfa806cf5d4f323a984141,kissat,UNKNOWN,34.792317,False,8
uf200-097.cnf,SATLIB,uf200,random_control,9f869f20e9d9c8c330c1da978063b688f68a3b1723d479a8c1dd717b33472874,kissat,UNKNOWN,34.730977,False,8
uf200-098.cnf,SATLIB,uf200,random_control,87ce00c4f3f11584d8117ce63fc3baeb7f94c391932c09f20ff7b305495a36c4,kissat,UNKNOWN,35.638689,False,8
uf200-099.cnf,SATLIB,uf200,random_control,dce26ddc18aaed7bf4366ba90a3d8680c58d6a241dd38c801b20948c9a067b72,kissat,UNKNOWN,18.961938,False,8
uuf200-01.cnf,SATLIB,uuf200,random_control,371122644c8627b9bb8b651a4879493ae0afe05d8555071415e5cea34ff221b1,kissat,UNKNOWN,34.335586,False,8
uuf200-02.cnf,SATLIB,uuf200,random_control,2b67cf7662c78de8fe5d595322539230817006e5de9bd762667388434610ae91,kissat,UNKNOWN,34.951972,False,8
uuf200-03.cnf,SATLIB,uuf200,random_control,69267bce54ca019003be192b7f3d904dbf0e1c8e4ae4ce1c56ba576365e2cd21,kissat,UNKNOWN,34.204943,False,8
uuf200-04.cnf,SATLIB,uuf200,random_control,269848b0c0ba549dbfe3e59499e226dec89c42e62bc0135a54f32c768be79880,kissat,UNKNOWN,36.243276,False,8
uuf200-05.cnf,SATLIB,uuf200,random_control,7a2c9ba3c523517799104056e436516ee616e219f118198fa16c352f77cd0cfb,kissat,UNKNOWN,34.593193,False,8
uuf200-06.cnf,SATLIB,uuf200,random_control,039b32ed6a364146b71d057924cdd6a6d963bb908961c3eaa2652fd5eb951b2a,kissat,UNKNOWN,35.21194,False,8
uuf200-07.cnf,SATLIB,uuf200,random_control,0a1c4567e471777c9a5834e1066d1c386bd0a270be537f2ad93c3cc5beb5a3a5,kissat,UNKNOWN,35.871891,False,8
uuf200-08.cnf,SATLIB,uuf200,random_control,36b5073ff1ffee0e7a0e213be4c93fca8dac729e22d55b921792e21e45f9c2ee,kissat,UNKNOWN,36.270792,False,8
uuf200-09.cnf,SATLIB,uuf200,random_control,a03feee5c9869a67d3db871e72c60c8170be1afcd7eec7a6a8092a8809884192,kissat,UNKNOWN,20.969804,False,8
uuf200-010.cnf,SATLIB,uuf200,random_control,4784c304467918126a9ac0c7f1cea9eff9eb9c7f6977594bf3e3c7c2bed51998,kissat,UNKNOWN,35.377773,False,8
uuf200-011.cnf,SATLIB,uuf200,random_control,8a8d76e3668838622ba4e243d4454c9a5fc755482db96c6a362494b8e9cedf74,kissat,UNKNOWN,34.90754,False,8
uuf200-012.cnf,SATLIB,uuf200,random_control,95b8e1f92f3329212af0323eeb5fdfaee4fb7aa6ba29aeb291197ea314558529,kissat,UNKNOWN,35.348356,False,8
uuf200-013.cnf,SATLIB,uuf200,random_control,91435f7a500fe345298d47824091b424abf7b57cbd4d5ad9c408175be5f64318,kissat,UNKNOWN,34.838791,False,8
uuf200-014.cnf,SATLIB,uuf200,random_control,fd4bc4345768f1943556ef23a52eab13cec9e6dec1df2cfebe374ce25f0a8deb,kissat,UNKNOWN,18.455811,False,8
uuf200-015.cnf,SATLIB,uuf200,random_control,edca63cd5e6c5e69dc04575f80be3700e5991ed65f235cd19749201598eb94ca,kissat,UNKNOWN,35.11834,False,8
uuf200-016.cnf,SATLIB,uuf200,random_control,dacd62c9d57ecaf5044cb2cdbf7f8eb9245a0e894a2803a57a72713388f0cf10,kissat,UNKNOWN,35.114017,False,8
uuf200-017.cnf,SATLIB,uuf200,random_control,62de8c6d11e57b2b00b6ed2123d41c16b9ecc2f9dc3cf73a31d23c8c9e9756fc,kissat,UNKNOWN,36.128891,False,8
uuf200-018.cnf,SATLIB,uuf200,random_control,d8388b3aeb5fbd0dcc2cbbfd36b8a447c8804cf921bca2d9a4f0d215811418ef,kissat,UNKNOWN,34.414363,False,8
uuf200-019.cnf,SATLIB,uuf200,random_control,9d5bcc05d74a78c05b714725b739567f73eb5036db7c5a3ef5a3e299a12389a9,kissat,UNKNOWN,35.153655,False,8
uuf200-020.cnf,SATLIB,uuf200,random_control,027d1df0fa026ac839b87a1cb7201016425f3e81bfd65ad67dcf7cefc4a3b72c,kissat,UNKNOWN,18.583152,False,8
uuf200-021.cnf,SATLIB,uuf200,random_control,a4f0be34abfcefe1f36762a1922af1d84952a6986928f157224bf1efff5705db,kissat,UNKNOWN,35.218068,False,8
uuf200-022.cnf,SATLIB,uuf200,random_control,372cb737832452f33b466b12b6c07d25936bcb3c18e0a27c4bc501fcd11e19c3,kissat,UNKNOWN,34.795844,False,8
uuf200-023.cnf,SATLIB,uuf200,random_control,c5a1eecbe9b7d531b1518d9f920bb65aa3e69d56d4dfebe41bec21d46b2ddd95,kissat,UNKNOWN,18.820216,False,8
uuf200-024.cnf,SATLIB,uuf200,random_control,32439b2adbc8cee72a4eafd9524485e974493c144d1e17e86994cf5c5c80102e,kissat,UNKNOWN,18.591089,False,8
uuf200-025.cnf,SATLIB,uuf200,random_control,7404b7bbdb960f05dae642dcedb3d81c8d78e036d99231d925c9b803026f0796,kissat,UNKNOWN,34.586829,False,8
uuf200-026.cnf,SATLIB,uuf200,random_control,c75b881f0974ff19c8f50860262d68d5ad8c7ddf7794a9e1bfddb6f4cc9fc65d,kissat,UNKNOWN,34.874494,False,8
uuf200-027.cnf,SATLIB,uuf200,random_control,824d98f7abdddd7f2581040c6f5597a096ac222e242ca5ba15c0334b8733ed4f,kissat,UNKNOWN,35.32005,False,8
uuf200-028.cnf,SATLIB,uuf200,random_control,f4833f0a06f7672d7d0aab3711f5918c62186b354d0da4ec95b7cfd5b16d5738,kissat,UNKNOWN,35.856607,False,8
uuf200-029.cnf,SATLIB,uuf200,random_control,6c70896c9831445e1a9804559f87a441d5ad09174fdc311325879b90ec5969f7,kissat,UNKNOWN,35.752777,False,8
uuf200-030.cnf,SATLIB,uuf200,random_control,b00237f162b5a2caf909e955a13f8f1f14e240c65f36852b55dfef93bd8ba06b,kissat,UNKNOWN,34.653847,False,8
uuf200-031.cnf,SATLIB,uuf200,random_control,2364f4b71e7dcc2dad0ac0cd0173ceb8b088461b3644e50b822422c8de6179e5,kissat,UNKNOWN,35.336508,False,8
uuf200-032.cnf,SATLIB,uuf200,random_control,4e9588f10fa83444d89e8254cdc1fcc06b1d955f77ab6828a25029b9c07c4a81,kissat,UNKNOWN,36.186231,False,8
uuf200-033.cnf,SATLIB,uuf200,random_control,46e1d49152d1849b14b4b4172f0d6202a024989138cc15f83559b1857db305f9,kissat,UNKNOWN,37.048051,False,8
uuf200-034.cnf,SATLIB,uuf200,random_control,4573aec149d4d7079c175d170ddbe25b914bc03c7939452810ebb5e7824bb0e8,kissat,UNKNOWN,35.138283,False,8
uuf200-035.cnf,SATLIB,uuf200,random_control,31180c5edaf8e5beeb3fd367777d6bc1661c73d18805e646cd119074456a7503,kissat,UNKNOWN,35.347385,False,8
uuf200-036.cnf,SATLIB,uuf200,random_control,83a65483cd1052298ec47248e6411df192e91878946d958595a986b1de787161,kissat,UNKNOWN,35.949483,False,8
uuf200-037.cnf,SATLIB,uuf200,random_control,4c268c4ba30da614504486eb99d7425dbe64aefb744b065eaf8ccfe846ec452b,kissat,UNKNOWN,35.472014,False,8
uuf200-038.cnf,SATLIB,uuf200,random_control,9636f5cb3c58f58a86e9088efc6baeb6e37e204539d5e7d4b8f15b7ee3605c76,kissat,UNKNOWN,36.274851,False,8
uuf200-039.cnf,SATLIB,uuf200,random_control,05855b0c4dbee05dbd9d549ca9510d87d7eae64d6556f1739c5f1c2907c6a6c9,kissat,UNKNOWN,36.987547,False,8
uuf200-040.cnf,SATLIB,uuf200,random_control,7e7ef777b866aa69044ebfb62cfc02131b16383facbf4c49a617bdcc8661799a,kissat,UNKNOWN,34.578408,False,8
uuf200-041.cnf,SATLIB,uuf200,random_control,90489a9169425284d845b3ff2af9ce693591a2773fd6d78e79dc09ba9aaae482,kissat,UNKNOWN,36.003376,False,8
uuf200-042.cnf,SATLIB,uuf200,random_control,9a8bcb0ffb2ea421291b9ed2fe90ad2e370fe3264dc3a579798dac5e8097b9c4,kissat,UNKNOWN,35.310617,False,8
uuf200-043.cnf,SATLIB,uuf200,random_control,f37694bb6d9af9d3f73936af5d4451b2c1a4a05f6adfe38501bf40b34a948a92,kissat,UNKNOWN,34.849519,False,8
uuf200-044.cnf,SATLIB,uuf200,random_control,f04f294e105a9b4f3f61e747d232e0137f7faab5513d39c28d3164e79702efc0,kissat,UNKNOWN,35.173496,False,8
uuf200-045.cnf,SATLIB,uuf200,random_control,be2d6ca23cd51e109218923aa136ac01b929499bf104401e522339f238166dc8,kissat,UNKNOWN,34.522917,False,8
uuf200-046.cnf,SATLIB,uuf200,random_control,0b2e7ee4da2244ec222979d2031f71aaef84736b2f9ac8ab09542168c28c4bfa,kissat,UNKNOWN,35.193941,False,8
uuf200-047.cnf,SATLIB,uuf200,random_control,7ba87fcaa1bec643435f5115a88f66e3191753639ebd4705117b9b88c037278e,kissat,UNKNOWN,35.577368,False,8
uuf200-048.cnf,SATLIB,uuf200,random_control,14d732e8b40238af1ed2fb193066bf7dc9453c75be950745d52ddec23d3ba8fd,kissat,UNKNOWN,35.771992,False,8
uuf200-049.cnf,SATLIB,uuf200,random_control,d8f55067ebde6af1484d6a362345addd8b22dc102a95e94d5801500a75758a33,kissat,UNKNOWN,34.95525,False,8
uuf200-050.cnf,SATLIB,uuf200,random_control,08e33dbac56f5db7edb3f8b51b262d9a0cbce4668c78d27e8b5f56dd6437ed81,kissat,UNKNOWN,18.605563,False,8
uuf200-051.cnf,SATLIB,uuf200,random_control,0738b4c3f72e9235083c47ad97ae3fce1f2d9ac16474042feb27f59e8836fd14,kissat,UNKNOWN,35.147859,False,8
uuf200-052.cnf,SATLIB,uuf200,random_control,3d48e0e67028867e0eebe1220dba8e0385902a712dde13bcc6e862ea996fbfdc,kissat,UNKNOWN,36.440893,False,8
uuf200-053.cnf,SATLIB,uuf200,random_control,c27430d191e1b93aa3f6a93301f73be6581135a3756aeabcf4804968b70d0274,kissat,UNKNOWN,35.811366,False,8
uuf200-054.cnf,SATLIB,uuf200,random_control,2c5f289eef0334034748c6e889b03ba20f3a3d6c78bba9d7597623bb931928f4,kissat,UNKNOWN,35.709236,False,8
uuf200-055.cnf,SATLIB,uuf200,random_control,ef7608aed4c15134c9a066f8f021590c27586e671bda4f41c0eb35e4cb83cd32,kissat,UNKNOWN,20.287516,False,8
uuf200-056.cnf,SATLIB,uuf200,random_control,0e040136bc0487c869b92dd07ea0d63f5b98a5caa62fab964959305631b75a6e,kissat,UNKNOWN,34.60979,False,8
uuf200-057.cnf,SATLIB,uuf200,random_control,15abf9ed7159fb086ba05edba7b8ae716df6553851c1201d677a10251f6f2b7c,kissat,UNKNOWN,35.254773,False,8
uuf200-058.cnf,SATLIB,uuf200,random_control,8e1c408031e545337b638c22f50a8ba52c0b0fd793fd68c51ace43c7bfb13c46,kissat,UNKNOWN,35.449029,False,8
uuf200-059.cnf,SATLIB,uuf200,random_control,ad146ac0a41309166db31efd6312b9ece78187e01484bae621f1e7d6d270abac,kissat,UNKNOWN,18.813441,False,8
uuf200-060.cnf,SATLIB,uuf200,random_control,866be5c2e04463e3c4b13371b85fc9901e7ba2733f5640f234b088df9836ac56,kissat,UNKNOWN,34.652715,False,8
uuf200-061.cnf,SATLIB,uuf200,random_control,f80111fcf1404229a932fe53eed7307b7eb9e6411a6a2745dcd8e7358cffc780,kissat,UNKNOWN,35.291172,False,8
uuf200-062.cnf,SATLIB,uuf200,random_control,f75ec3fe6c3cb513d172082eeb5f85b5d90296ab643ea260408c710571c15a6f,kissat,UNKNOWN,35.594402,False,8
uuf200-063.cnf,SATLIB,uuf200,random_control,c264e7518f71381d94095bbbdd42c77baea51d2e0d19981c63160c581fb211d2,kissat,UNKNOWN,37.33633,False,8
uuf200-064.cnf,SATLIB,uuf200,random_control,4ffa20885701f773340402c5a6c3b1341aa6734e98d9eaa98341b7b96cf2c493,kissat,UNKNOWN,35.631128,False,8
uuf200-065.cnf,SATLIB,uuf200,random_control,71701b3802e4bdca8f20b01800fdf75464394de2a991624078b6699f84979f42,kissat,UNKNOWN,34.913517,False,8
uuf200-066.cnf,SATLIB,uuf200,random_control,ddb1114ff5c2f5341e4197e46f73d20152515743df4f6391cc7ed0384b9be8b6,kissat,UNKNOWN,34.839511,False,8
uuf200-067.cnf,SATLIB,uuf200,random_control,69ed53a5c6248aa57d5092961104496b719e47d51c6ef2d30f60408cf49762b7,kissat,UNKNOWN,19.437615,False,8
uuf200-068.cnf,SATLIB,uuf200,random_control,b05ae3008471d0ddce9e80a61cf6e50a327a8293533be2f740f6cbcb0728218d,kissat,UNKNOWN,18.481061,False,8
uuf200-069.cnf,SATLIB,uuf200,random_control,e14ed11ed03153678929dc8338037d52e1c322b9559311676cf0ca20f76fe0d0,kissat,UNKNOWN,36.134078,False,8
uuf200-070.cnf,SATLIB,uuf200,random_control,455412867eecb72ca254cfb3385a5ac8ae5a9c57ea50f0f6398f2b812cd144f6,kissat,UNKNOWN,34.97608,False,8
uuf200-071.cnf,SATLIB,uuf200,random_control,2532bbe611020cd33b56c1c93ef198d390fade5633418be2e4fe11b57b332f9a,kissat,UNKNOWN,35.969656,False,8
uuf200-072.cnf,SATLIB,uuf200,random_control,1502926cce863197669ce96b322a2f52eca8ab2d366e143a1d0a9514d1bf0793,kissat,UNKNOWN,35.8234,False,8
uuf200-073.cnf,SATLIB,uuf200,random_control,89a624cdd4e35e0ba101171bfefbfcaddd4fa86ab2b30ff9ad448d8447697101,kissat,UNKNOWN,35.039923,False,8
uuf200-074.cnf,SATLIB,uuf200,random_control,e617f9f7f82f3230199db5fbce97598137509bfcaff935b760f7795beb21e56a,kissat,UNKNOWN,35.20061,False,8
uuf200-075.cnf,SATLIB,uuf200,random_control,7d6b2683c1368c42cacc2957901f05ccdab8c82efb3231abc23a4b66e25d7fc2,kissat,UNKNOWN,34.780048,False,8
uuf200-076.cnf,SATLIB,uuf200,random_control,4f9e7dfc8721587bae7cd3560c081fcd2ba1a80f89f6c4bff13dd05fbe67e64b,kissat,UNKNOWN,35.342177,False,8
uuf200-077.cnf,SATLIB,uuf200,random_control,092d429e4959b887b2cc99692b33ce9c72d336c84000d6f721fcdf6b515344d7,kissat,UNKNOWN,34.460843,False,8
uuf200-078.cnf,SATLIB,uuf200,random_control,b8ad7e240793372d77b29089795369277daf3fdc06b38b33c08518556d30c8ba,kissat,UNKNOWN,18.666471,False,8
