seed,boxes,resources,demands,capacities,reachable,exhaustive_result,flow_result,exhaustive_subset,exhaustive_ms,flow_ms,maximum_flow,total_demand,flow_nodes,flow_edges,mismatch
300939,5,5,"[1,1,1,3,1]","[3,2,1,1,2]","[[4],[0,1,2,3],[0,3],[0,2,3,4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.130349000,0.041568000,7,7,12,26,False
300940,5,6,"[1,3,1,2,2]","[2,1,1,1,2,2]","[[0,1,2,4,5],[1,2,3,4],[4],[0,3,5],[0,2,3,5]]",FEASIBLE,FEASIBLE,null,0.177004000,0.101691000,9,9,13,28,False
300941,6,6,"[2,1,1,1,3,2]","[2,1,1,1,1,3]","[[0,1,2,4,5],[1,4,5],[4],[1,2,3,4,5],[1,2,3,4,5],[1,2,3,4,5]]",UNSAT,UNSAT,"[0,1,2,4,5]",0.291934000,0.210337000,8,10,14,36,False
300942,2,1,"[1,1]",[1],"[[0],[0]]",UNSAT,UNSAT,"[0,1]",0.006417000,0.022731000,1,2,5,5,False
300943,2,6,"[1,2]","[1,3,1,3,1,1]","[[4],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.015556000,0.024531000,3,3,10,15,False
300944,1,3,[1],"[3,1,1]","[[0,1]]",FEASIBLE,FEASIBLE,null,0.004506000,0.013269000,1,1,6,6,False
300945,2,2,"[2,2]","[1,3]","[[0,1],[0,1]]",UNSAT,UNSAT,"[0,1]",0.007938000,0.028556000,3,4,6,8,False
300946,6,5,"[1,1,2,1,2,3]","[2,2,3,3,1]","[[1,3,4],[1,2],[0,2,3,4],[1,2],[0,1,2],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.272161000,0.066142000,10,10,13,28,False
300947,5,6,"[1,3,2,1,3]","[2,3,3,3,3,2]","[[1],[0,1,2,3,4],[0,1,4,5],[0,1,3,4,5],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.173270000,0.053319000,10,10,13,32,False
300948,1,4,[1],"[2,2,1,2]",[[3]],FEASIBLE,FEASIBLE,null,0.004877000,0.012773000,1,1,7,6,False
300949,2,4,"[3,2]","[1,3,1,2]","[[0,2,3],[0,3]]",UNSAT,UNSAT,"[0,1]",0.011626000,0.032540000,4,5,8,11,False
300950,2,5,"[1,2]","[3,2,3,3,2]","[[1,2,3],[1,2]]",FEASIBLE,FEASIBLE,null,0.013416000,0.021457000,3,3,9,12,False
300951,5,6,"[2,1,3,2,1]","[2,1,3,1,2,3]","[[1,5],[1,4,5],[0,2,4,5],[0,1,2,3],[2,3,5]]",FEASIBLE,FEASIBLE,null,0.151993000,0.047530000,9,9,13,27,False
300952,4,6,"[1,2,2,1]","[1,1,3,3,3,1]","[[0,1,2,3,5],[2,5],[0,2,4,5],[1,4]]",FEASIBLE,FEASIBLE,null,0.073221000,0.036491000,6,6,12,23,False
300953,2,6,"[2,3]","[1,2,2,3,1,3]","[[0,1,2,3,4,5],[0,1,3,5]]",FEASIBLE,FEASIBLE,null,0.015298000,0.030854000,5,5,10,18,False
300954,1,4,[1],"[3,1,3,1]",[[2]],FEASIBLE,FEASIBLE,null,0.005137000,0.012523000,1,1,7,6,False
300955,5,3,"[1,1,1,2,2]","[2,3,2]","[[1],[0,2],[1,2],[0,1,2],[1,2]]",FEASIBLE,FEASIBLE,null,0.086891000,0.153432000,7,7,10,18,False
300956,4,3,"[2,3,2,1]","[2,3,1]","[[1,2],[0,1,2],[1,2],[2]]",UNSAT,UNSAT,"[0,1]",0.014808000,0.043704000,5,8,9,15,False
300957,4,6,"[2,1,1,1]","[2,1,2,1,3,2]","[[0,2,5],[0,1,2,3,5],[2],[0,3]]",FEASIBLE,FEASIBLE,null,0.074274000,0.035055000,5,5,12,21,False
300958,5,4,"[3,1,1,2,1]","[3,3,3,1]","[[1,2,3],[0],[0,2],[0,1,2,3],[2]]",FEASIBLE,FEASIBLE,null,0.124214000,0.038735000,8,8,11,20,False
300959,2,4,"[1,2]","[1,2,1,2]","[[2],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.011742000,0.021131000,3,3,8,11,False
300960,6,6,"[3,1,3,2,2,2]","[2,3,1,3,3,1]","[[0,1,2,3,4,5],[3],[0,1,2,3,4,5],[1,2,4,5],[1,3,4,5],[4,5]]",FEASIBLE,FEASIBLE,null,0.323223000,0.061707000,13,13,14,35,False
300961,5,4,"[1,2,1,2,2]","[3,2,2,3]","[[0],[0,1,2,3],[0,3],[0,1,2,3],[1,2,3]]",FEASIBLE,FEASIBLE,null,0.107992000,0.042322000,8,8,11,23,False
300962,3,6,"[3,1,2]","[3,1,3,1,2,2]","[[0,1,2,5],[5],[1,4]]",FEASIBLE,FEASIBLE,null,0.035215000,0.041292000,6,6,11,16,False
300963,4,6,"[2,3,2,2]","[3,2,2,2,3,1]","[[0,2,4,5],[1,2,3,4,5],[1,5],[0,1,3,4,5]]",FEASIBLE,FEASIBLE,null,0.075533000,0.045657000,9,9,12,26,False
300964,2,6,"[3,3]","[2,2,1,3,1,3]","[[0,1,2,3,4,5],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.015849000,0.034675000,6,6,10,20,False
300965,1,1,[1],[2],[[0]],FEASIBLE,FEASIBLE,null,0.003340000,0.010955000,1,1,4,3,False
300966,4,5,"[1,2,3,1]","[1,1,1,3,1]","[[2],[0,1,2,3,4],[0,1,2,3],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.063638000,0.057200000,7,7,11,24,False
300967,3,2,"[1,1,1]","[2,2]","[[1],[1],[1]]",UNSAT,UNSAT,"[0,1,2]",0.016802000,0.030449000,2,3,7,8,False
300968,1,3,[1],"[3,2,2]",[[2]],FEASIBLE,FEASIBLE,null,0.004271000,0.107025000,1,1,6,5,False
300969,3,2,"[1,1,2]","[1,1]","[[0,1],[0],[0,1]]",UNSAT,UNSAT,"[0,2]",0.011807000,0.032449000,2,4,7,10,False
300970,3,4,"[1,2,3]","[2,3,3,3]","[[3],[0,1,2,3],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.025248000,0.031676000,6,6,9,16,False
300971,4,6,"[3,2,3,2]","[1,2,1,2,1,3]","[[0,1,2,3,5],[3,4],[1,3,4,5],[3,4]]",UNSAT,UNSAT,"[1,3]",0.042568000,0.056301000,8,10,12,23,False
300972,6,6,"[1,2,3,3,2,1]","[1,1,2,3,1,2]","[[2,4],[1,2,4,5],[0,1,2,3,5],[0,1,2,3,5],[2,4],[2,3,5]]",UNSAT,UNSAT,"[1,2,3,4]",0.273522000,0.077952000,10,12,14,33,False
300973,3,6,"[2,3,2]","[1,3,1,3,3,3]","[[0,1,2,3,4,5],[0,2,3,5],[3,4]]",FEASIBLE,FEASIBLE,null,0.035207000,0.037736000,7,7,11,21,False
300974,4,3,"[1,1,2,2]","[2,3,2]","[[0,2],[1],[0,1],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.044154000,0.031951000,6,6,9,15,False
300975,6,6,"[1,2,1,1,2,1]","[1,2,3,2,2,3]","[[0],[0,1,3,4],[0,1,2,3,5],[0,1,2,3,4,5],[0,1,2,3,4],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.325904000,0.057377000,8,8,14,39,False
300976,3,6,"[2,1,1]","[1,3,3,3,3,1]","[[1,2,3,4],[4],[4,5]]",FEASIBLE,FEASIBLE,null,0.048536000,0.028234000,4,4,11,16,False
300977,1,1,[1],[2],[[0]],FEASIBLE,FEASIBLE,null,0.003187000,0.010967000,1,1,4,3,False
300978,3,1,"[1,1,1]",[1],"[[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.007347000,0.026441000,1,3,6,7,False
300979,6,4,"[3,1,2,1,2,2]","[2,1,3,1]","[[0,1,2,3],[0,2],[0,3],[0,1,2,3],[0,1],[1,2]]",UNSAT,UNSAT,"[4,5]",0.069100000,0.064533000,7,11,12,26,False
300980,3,4,"[2,3,1]","[2,2,3,2]","[[0,1,2,3],[0,1,2,3],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.025110000,0.040240000,6,6,9,19,False
300981,2,2,"[2,1]","[1,3]","[[0,1],[0,1]]",FEASIBLE,FEASIBLE,null,0.009700000,0.113277000,3,3,6,8,False
300982,2,1,"[1,1]",[1],"[[0],[0]]",UNSAT,UNSAT,"[0,1]",0.006410000,0.022566000,1,2,5,5,False
300983,2,2,"[1,1]","[3,3]","[[0,1],[1]]",FEASIBLE,FEASIBLE,null,0.008132000,0.016408000,2,2,6,7,False
300984,2,1,"[1,1]",[3],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.006103000,0.015010000,2,2,5,5,False
300985,3,6,"[1,1,1]","[3,3,1,1,1,2]","[[1,2],[0,1,3],[1,3]]",FEASIBLE,FEASIBLE,null,0.035004000,0.024627000,3,3,11,16,False
300986,4,3,"[1,1,1,1]","[2,3,3]","[[1],[1,2],[0,2],[0,1]]",FEASIBLE,FEASIBLE,null,0.044115000,0.026369000,4,4,9,14,False
300987,1,4,[3],"[3,1,1,1]","[[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.004998000,0.019448000,3,3,7,9,False
300988,1,3,[1],"[3,3,2]","[[0,2]]",FEASIBLE,FEASIBLE,null,0.004414000,0.012609000,1,1,6,6,False
300989,6,4,"[2,3,1,2,1,1]","[1,2,2,3]","[[0,2],[0,1,2,3],[1],[2,3],[0,3],[0,1,2]]",UNSAT,UNSAT,"[0,1,3]",0.077904000,0.061891000,8,10,12,24,False
300990,5,4,"[3,1,1,2,1]","[1,1,2,3]","[[0,1,2],[0,1,2,3],[1,3],[0,1,3],[0,1,2,3]]",UNSAT,UNSAT,"[0,3]",0.027616000,0.058276000,7,8,11,25,False
300991,3,3,"[1,1,1]","[2,1,1]","[[0,1],[1],[1,2]]",FEASIBLE,FEASIBLE,null,0.021129000,0.022980000,3,3,8,11,False
300992,6,2,"[2,1,2,1,1,2]","[1,2]","[[0,1],[1],[0,1],[0,1],[0,1],[0,1]]",UNSAT,UNSAT,"[0,2]",0.017178000,0.050509000,3,9,10,19,False
300993,4,3,"[2,2,1,1]","[3,1,2]","[[0,2],[1,2],[0,2],[0,1]]",FEASIBLE,FEASIBLE,null,0.043495000,0.031388000,6,6,9,15,False
300994,6,1,"[1,1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.030618000,0.039858000,2,6,9,13,False
300995,3,4,"[2,2,1]","[1,1,1,3]","[[0,2,3],[0,1,2,3],[0,1,3]]",FEASIBLE,FEASIBLE,null,0.025696000,0.036522000,5,5,9,17,False
300996,5,3,"[2,2,1,3,3]","[1,1,1]","[[0,1],[0,1],[0],[0,1,2],[0,1,2]]",UNSAT,UNSAT,"[0,1]",0.016845000,0.051918000,3,11,10,19,False
300997,5,1,"[1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.023052000,0.127800000,2,5,8,11,False
300998,3,1,"[1,1,1]",[2],"[[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.011725000,0.027484000,2,3,6,7,False
300999,2,1,"[1,1]",[2],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.006094000,0.015223000,2,2,5,5,False
